order_item_id,order_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_amount
1163,644,8,2,46151.0,0,92302.0,0.0,92302.0
1164,645,27,2,6268.0,10,12536.0,1253.6,11282.4
1165,646,67,1,9082.0,10,9082.0,908.2,8173.8
1166,647,44,1,7467.0,15,7467.0,1120.05,6346.95
1167,647,47,4,7097.0,0,28388.0,0.0,28388.0
1168,648,16,1,28374.0,10,28374.0,2837.4,25536.6
1169,649,11,1,49672.0,20,49672.0,9934.4,39737.6
1170,649,31,4,5370.0,0,21480.0,0.0,21480.0
1171,650,40,3,8752.0,15,26256.0,3938.4,22317.6
1172,650,4,2,12687.0,15,25374.0,3806.1,21567.9
1173,651,33,3,9645.0,20,28935.0,5787.0,23148.0
1174,651,65,3,7789.0,20,23367.0,4673.4,18693.6
1175,652,95,2,3431.0,20,6862.0,1372.4,5489.6
1176,653,60,1,2749.0,5,2749.0,137.45,2611.55
1177,653,88,1,7798.0,5,7798.0,389.9,7408.1
1178,653,33,4,9645.0,20,38580.0,7716.0,30864.0
1179,654,72,2,9649.0,20,19298.0,3859.6,15438.4
1180,655,90,4,1017.0,5,4068.0,203.4,3864.6
1181,655,11,1,49672.0,15,49672.0,7450.8,42221.2
1182,656,62,2,4193.0,10,8386.0,838.6,7547.4
1183,656,48,3,6795.0,15,20385.0,3057.75,17327.25
1184,656,55,2,5000.0,10,10000.0,1000.0,9000.0
1185,657,64,1,4206.0,15,4206.0,630.9,3575.1
1186,657,98,4,2339.0,15,9356.0,1403.4,7952.6
1187,658,57,4,7649.0,20,30596.0,6119.2,24476.8
1188,659,31,2,5370.0,0,10740.0,0.0,10740.0
1189,660,59,4,4493.0,0,17972.0,0.0,17972.0
1190,660,30,2,9049.0,0,18098.0,0.0,18098.0
1191,661,31,3,5370.0,15,16110.0,2416.5,13693.5
1192,661,23,3,6472.0,0,19416.0,0.0,19416.0
1193,661,51,3,3978.0,0,11934.0,0.0,11934.0
1194,662,25,4,3012.0,15,12048.0,1807.2,10240.8
1195,662,5,2,37543.0,0,75086.0,0.0,75086.0
1196,663,59,3,4493.0,15,13479.0,2021.85,11457.15
1197,663,76,3,6697.0,20,20091.0,4018.2,16072.8
1198,664,20,1,39070.0,0,39070.0,0.0,39070.0
1199,664,79,4,566.0,0,2264.0,0.0,2264.0
1200,664,63,1,2296.0,0,2296.0,0.0,2296.0
1201,665,17,4,64036.0,15,256144.0,38421.6,217722.4
1202,665,39,4,6381.0,10,25524.0,2552.4,22971.6
1203,666,15,1,40783.0,0,40783.0,0.0,40783.0
1204,667,90,4,1017.0,15,4068.0,610.2,3457.8
1205,667,75,2,1408.0,0,2816.0,0.0,2816.0
1206,667,44,1,7467.0,20,7467.0,1493.4,5973.6
1207,668,56,3,2573.0,0,7719.0,0.0,7719.0
1208,669,80,1,1406.0,10,1406.0,140.6,1265.4
1209,670,24,3,2958.0,0,8874.0,0.0,8874.0
1210,670,88,3,7798.0,20,23394.0,4678.8,18715.2
1211,671,7,3,10982.0,0,32946.0,0.0,32946.0
1212,671,73,4,3368.0,10,13472.0,1347.2,12124.8
1213,672,9,2,51674.0,15,103348.0,15502.2,87845.8
1214,672,14,4,2689.0,20,10756.0,2151.2,8604.8
1215,673,40,2,8752.0,0,17504.0,0.0,17504.0
1216,674,33,2,9645.0,20,19290.0,3858.0,15432.0
1217,674,73,3,3368.0,5,10104.0,505.2,9598.8
1218,675,91,4,986.0,10,3944.0,394.4,3549.6
1219,676,79,3,566.0,10,1698.0,169.8,1528.2
1220,677,23,4,6472.0,0,25888.0,0.0,25888.0
1221,678,34,4,7864.0,20,31456.0,6291.2,25164.8
1222,678,37,2,2567.0,15,5134.0,770.1,4363.9
1223,679,84,1,6072.0,15,6072.0,910.8,5161.2
1224,680,34,4,7864.0,20,31456.0,6291.2,25164.8
1225,680,46,4,6027.0,10,24108.0,2410.8,21697.2
1226,681,90,2,1017.0,15,2034.0,305.1,1728.9
1227,681,60,1,2749.0,5,2749.0,137.45,2611.55
1228,681,61,1,2121.0,10,2121.0,212.1,1908.9
1229,682,32,3,3478.0,0,10434.0,0.0,10434.0
1230,682,54,2,2554.0,0,5108.0,0.0,5108.0
1231,682,92,2,5380.0,10,10760.0,1076.0,9684.0
1232,683,73,2,3368.0,5,6736.0,336.8,6399.2
1233,684,78,2,6416.0,0,12832.0,0.0,12832.0
1234,685,93,4,9197.0,0,36788.0,0.0,36788.0
1235,686,92,1,5380.0,10,5380.0,538.0,4842.0
1236,687,38,2,1154.0,20,2308.0,461.6,1846.4
1237,688,46,2,6027.0,0,12054.0,0.0,12054.0
1238,689,15,2,40783.0,10,81566.0,8156.6,73409.4
1239,690,53,3,5793.0,0,17379.0,0.0,17379.0
1240,691,81,3,4250.0,10,12750.0,1275.0,11475.0
1241,692,93,2,9197.0,10,18394.0,1839.4,16554.6
1242,693,28,3,7577.0,5,22731.0,1136.55,21594.45
1243,694,32,1,3478.0,20,3478.0,695.6,2782.4
1244,695,94,3,4450.0,0,13350.0,0.0,13350.0
1245,695,53,2,5793.0,10,11586.0,1158.6,10427.4
1246,695,49,3,4162.0,15,12486.0,1872.9,10613.1
1247,695,62,1,4193.0,0,4193.0,0.0,4193.0
1248,696,51,3,3978.0,0,11934.0,0.0,11934.0
1249,697,53,2,5793.0,20,11586.0,2317.2,9268.8
1250,698,67,1,9082.0,10,9082.0,908.2,8173.8
1251,699,77,1,1013.0,0,1013.0,0.0,1013.0
1252,700,99,4,7459.0,20,29836.0,5967.2,23868.8
1253,700,58,2,1598.0,0,3196.0,0.0,3196.0
1254,700,43,1,7661.0,0,7661.0,0.0,7661.0
1255,701,41,1,4970.0,10,4970.0,497.0,4473.0
1256,701,42,2,2926.0,0,5852.0,0.0,5852.0
1257,701,80,2,1406.0,5,2812.0,140.6,2671.4
1258,702,56,4,2573.0,0,10292.0,0.0,10292.0
1259,702,4,3,12687.0,20,38061.0,7612.2,30448.8
1260,703,31,4,5370.0,0,21480.0,0.0,21480.0
1261,703,89,4,5107.0,0,20428.0,0.0,20428.0
1262,703,73,2,3368.0,0,6736.0,0.0,6736.0
1263,704,2,2,7163.0,15,14326.0,2148.9,12177.1
1264,704,15,3,40783.0,10,122349.0,12234.9,110114.1
1265,704,42,1,2926.0,5,2926.0,146.3,2779.7
1266,705,12,4,17050.0,20,68200.0,13640.0,54560.0
1267,706,41,4,4970.0,10,19880.0,1988.0,17892.0
1268,707,91,1,986.0,10,986.0,98.6,887.4
1269,707,67,4,9082.0,20,36328.0,7265.6,29062.4
1270,708,59,4,4493.0,0,17972.0,0.0,17972.0
1271,709,58,2,1598.0,0,3196.0,0.0,3196.0
1272,709,98,3,2339.0,0,7017.0,0.0,7017.0
1273,709,27,4,6268.0,15,25072.0,3760.8,21311.2
1274,710,77,2,1013.0,0,2026.0,0.0,2026.0
1275,711,73,3,3368.0,5,10104.0,505.2,9598.8
1276,712,43,1,7661.0,10,7661.0,766.1,6894.9
1277,712,40,3,8752.0,0,26256.0,0.0,26256.0
1278,713,19,4,20608.0,0,82432.0,0.0,82432.0
1279,713,71,3,6080.0,10,18240.0,1824.0,16416.0
1280,714,19,1,20608.0,15,20608.0,3091.2,17516.8
1281,714,61,2,2121.0,0,4242.0,0.0,4242.0
1282,715,11,2,49672.0,5,99344.0,4967.2,94376.8
1283,715,89,4,5107.0,10,20428.0,2042.8,18385.2
1284,715,23,1,6472.0,15,6472.0,970.8,5501.2
1285,715,8,3,46151.0,0,138453.0,0.0,138453.0
1286,716,68,3,8743.0,15,26229.0,3934.35,22294.65
1287,717,25,2,3012.0,0,6024.0,0.0,6024.0
1288,717,76,1,6697.0,5,6697.0,334.85,6362.15
1289,717,17,1,64036.0,15,64036.0,9605.4,54430.6
1290,718,22,2,5817.0,20,11634.0,2326.8,9307.2
1291,718,73,4,3368.0,20,13472.0,2694.4,10777.6
1292,719,45,3,3937.0,15,11811.0,1771.65,10039.35
1293,719,84,3,6072.0,20,18216.0,3643.2,14572.8
1294,720,89,3,5107.0,20,15321.0,3064.2,12256.8
1295,721,13,1,55796.0,20,55796.0,11159.2,44636.8
1296,721,59,1,4493.0,5,4493.0,224.65,4268.35
1297,722,5,4,37543.0,0,150172.0,0.0,150172.0
1298,723,85,4,3168.0,0,12672.0,0.0,12672.0
1299,723,78,3,6416.0,0,19248.0,0.0,19248.0
1300,724,95,4,3431.0,10,13724.0,1372.4,12351.6
1301,725,1,2,53878.0,15,107756.0,16163.4,91592.6
1302,726,92,2,5380.0,0,10760.0,0.0,10760.0
1303,726,81,4,4250.0,5,17000.0,850.0,16150.0
1304,727,41,1,4970.0,15,4970.0,745.5,4224.5
1305,728,5,4,37543.0,10,150172.0,15017.2,135154.8
1306,729,56,4,2573.0,10,10292.0,1029.2,9262.8
1307,729,85,2,3168.0,15,6336.0,950.4,5385.6
1308,730,45,4,3937.0,15,15748.0,2362.2,13385.8
1309,730,92,4,5380.0,20,21520.0,4304.0,17216.0
1310,731,20,2,39070.0,5,78140.0,3907.0,74233.0
1311,731,31,2,5370.0,10,10740.0,1074.0,9666.0
1312,731,14,1,2689.0,20,2689.0,537.8,2151.2
1313,732,95,1,3431.0,10,3431.0,343.1,3087.9
1314,732,9,2,51674.0,20,103348.0,20669.6,82678.4
1315,733,56,2,2573.0,5,5146.0,257.3,4888.7
1316,733,51,1,3978.0,20,3978.0,795.6,3182.4
1317,734,46,1,6027.0,20,6027.0,1205.4,4821.6
1318,735,41,3,4970.0,10,14910.0,1491.0,13419.0
1319,735,31,4,5370.0,20,21480.0,4296.0,17184.0
1320,735,92,3,5380.0,20,16140.0,3228.0,12912.0
1321,736,93,1,9197.0,0,9197.0,0.0,9197.0
1322,737,66,2,2116.0,5,4232.0,211.6,4020.4
1323,737,68,2,8743.0,20,17486.0,3497.2,13988.8
1324,738,6,3,20009.0,5,60027.0,3001.35,57025.65
1325,739,75,4,1408.0,10,5632.0,563.2,5068.8
1326,740,43,2,7661.0,0,15322.0,0.0,15322.0
1327,740,23,3,6472.0,15,19416.0,2912.4,16503.6
1328,741,61,2,2121.0,20,4242.0,848.4,3393.6
1329,742,42,3,2926.0,10,8778.0,877.8,7900.2
1330,742,26,2,1015.0,0,2030.0,0.0,2030.0
1331,742,7,1,10982.0,5,10982.0,549.1,10432.9
1332,742,79,4,566.0,0,2264.0,0.0,2264.0
1333,743,70,3,7332.0,0,21996.0,0.0,21996.0
1334,744,51,3,3978.0,20,11934.0,2386.8,9547.2
1335,744,27,4,6268.0,0,25072.0,0.0,25072.0
1336,745,17,3,64036.0,10,192108.0,19210.8,172897.2
1337,745,25,2,3012.0,15,6024.0,903.6,5120.4
1338,745,82,2,9833.0,10,19666.0,1966.6,17699.4
1339,746,3,2,8939.0,20,17878.0,3575.6,14302.4
1340,746,16,2,28374.0,5,56748.0,2837.4,53910.6
1341,746,59,3,4493.0,0,13479.0,0.0,13479.0
1342,747,96,1,6148.0,15,6148.0,922.2,5225.8
1343,748,68,3,8743.0,5,26229.0,1311.45,24917.55
1344,748,89,1,5107.0,20,5107.0,1021.4,4085.6
1345,749,23,3,6472.0,10,19416.0,1941.6,17474.4
1346,750,28,3,7577.0,0,22731.0,0.0,22731.0
1347,750,42,3,2926.0,10,8778.0,877.8,7900.2
1348,750,89,3,5107.0,5,15321.0,766.05,14554.95
1349,751,58,2,1598.0,5,3196.0,159.8,3036.2
1350,752,36,1,2955.0,20,2955.0,591.0,2364.0
1351,752,47,1,7097.0,0,7097.0,0.0,7097.0
1352,753,70,4,7332.0,0,29328.0,0.0,29328.0
1353,753,56,1,2573.0,0,2573.0,0.0,2573.0
1354,753,33,3,9645.0,15,28935.0,4340.25,24594.75
1355,754,9,1,51674.0,0,51674.0,0.0,51674.0
1356,755,16,2,28374.0,10,56748.0,5674.8,51073.2
1357,755,15,3,40783.0,0,122349.0,0.0,122349.0
1358,755,26,3,1015.0,5,3045.0,152.25,2892.75
1359,756,88,3,7798.0,5,23394.0,1169.7,22224.3
1360,757,75,2,1408.0,20,2816.0,563.2,2252.8
1361,758,79,2,566.0,10,1132.0,113.2,1018.8
1362,759,97,1,5738.0,0,5738.0,0.0,5738.0
1363,760,46,4,6027.0,5,24108.0,1205.4,22902.6
1364,760,41,1,4970.0,0,4970.0,0.0,4970.0
1365,761,52,3,5521.0,0,16563.0,0.0,16563.0
1366,761,51,1,3978.0,5,3978.0,198.9,3779.1
1367,761,27,1,6268.0,0,6268.0,0.0,6268.0
1368,761,30,3,9049.0,0,27147.0,0.0,27147.0
1369,762,21,1,8617.0,20,8617.0,1723.4,6893.6
1370,763,78,4,6416.0,15,25664.0,3849.6,21814.4
1371,763,25,1,3012.0,15,3012.0,451.8,2560.2
1372,764,42,2,2926.0,10,5852.0,585.2,5266.8
1373,764,94,1,4450.0,5,4450.0,222.5,4227.5
1374,765,40,2,8752.0,15,17504.0,2625.6,14878.4
1375,766,98,3,2339.0,10,7017.0,701.7,6315.3
1376,766,84,2,6072.0,0,12144.0,0.0,12144.0
1377,767,35,4,6556.0,10,26224.0,2622.4,23601.6
1378,767,93,1,9197.0,5,9197.0,459.85,8737.15
1379,767,90,4,1017.0,10,4068.0,406.8,3661.2
1380,768,48,3,6795.0,5,20385.0,1019.25,19365.75
1381,768,56,2,2573.0,0,5146.0,0.0,5146.0
1382,769,86,3,8140.0,15,24420.0,3663.0,20757.0
1383,770,40,3,8752.0,15,26256.0,3938.4,22317.6
1384,771,8,4,46151.0,5,184604.0,9230.2,175373.8
1385,771,27,3,6268.0,20,18804.0,3760.8,15043.2
1386,772,67,3,9082.0,0,27246.0,0.0,27246.0
1387,772,58,2,1598.0,5,3196.0,159.8,3036.2
1388,772,15,1,40783.0,0,40783.0,0.0,40783.0
1389,773,38,4,1154.0,5,4616.0,230.8,4385.2
1390,773,11,1,49672.0,0,49672.0,0.0,49672.0
1391,773,6,1,20009.0,0,20009.0,0.0,20009.0
1392,774,20,3,39070.0,5,117210.0,5860.5,111349.5
1393,775,54,2,2554.0,0,5108.0,0.0,5108.0
1394,775,98,2,2339.0,0,4678.0,0.0,4678.0
1395,776,28,1,7577.0,5,7577.0,378.85,7198.15
1396,776,72,3,9649.0,0,28947.0,0.0,28947.0
1397,777,61,3,2121.0,5,6363.0,318.15,6044.85
1398,778,60,2,2749.0,20,5498.0,1099.6,4398.4
1399,779,71,2,6080.0,20,12160.0,2432.0,9728.0
1400,779,44,1,7467.0,5,7467.0,373.35,7093.65
1401,780,41,4,4970.0,10,19880.0,1988.0,17892.0
1402,781,88,4,7798.0,0,31192.0,0.0,31192.0
1403,781,30,4,9049.0,20,36196.0,7239.2,28956.8
1404,782,17,2,64036.0,10,128072.0,12807.2,115264.8
1405,782,98,4,2339.0,20,9356.0,1871.2,7484.8
1406,782,13,4,55796.0,20,223184.0,44636.8,178547.2
1407,782,86,3,8140.0,20,24420.0,4884.0,19536.0
1408,783,57,1,7649.0,0,7649.0,0.0,7649.0
1409,784,24,2,2958.0,5,5916.0,295.8,5620.2
1410,785,15,1,40783.0,15,40783.0,6117.45,34665.55
1411,786,13,2,55796.0,20,111592.0,22318.4,89273.6
1412,787,26,1,1015.0,20,1015.0,203.0,812.0
1413,787,95,2,3431.0,0,6862.0,0.0,6862.0
1414,788,9,2,51674.0,0,103348.0,0.0,103348.0
1415,788,25,2,3012.0,20,6024.0,1204.8,4819.2
1416,788,36,1,2955.0,20,2955.0,591.0,2364.0
1417,789,70,1,7332.0,0,7332.0,0.0,7332.0
1418,790,95,1,3431.0,0,3431.0,0.0,3431.0
1419,791,35,4,6556.0,5,26224.0,1311.2,24912.8
1420,791,96,4,6148.0,0,24592.0,0.0,24592.0
1421,792,96,4,6148.0,5,24592.0,1229.6,23362.4
1422,793,28,2,7577.0,10,15154.0,1515.4,13638.6
1423,794,55,1,5000.0,20,5000.0,1000.0,4000.0
1424,795,63,2,2296.0,5,4592.0,229.6,4362.4
1425,796,14,3,2689.0,5,8067.0,403.35,7663.65
1426,797,49,3,4162.0,15,12486.0,1872.9,10613.1
1427,797,74,3,8876.0,10,26628.0,2662.8,23965.2
1428,798,56,2,2573.0,15,5146.0,771.9,4374.1
1429,799,69,3,2652.0,0,7956.0,0.0,7956.0
1430,799,62,1,4193.0,15,4193.0,628.95,3564.05
1431,799,22,4,5817.0,10,23268.0,2326.8,20941.2
1432,800,50,2,1637.0,20,3274.0,654.8,2619.2
1433,800,1,1,53878.0,10,53878.0,5387.8,48490.2
1434,800,85,1,3168.0,15,3168.0,475.2,2692.8
1435,801,55,4,5000.0,0,20000.0,0.0,20000.0
1436,801,95,4,3431.0,0,13724.0,0.0,13724.0
1437,801,34,1,7864.0,10,7864.0,786.4,7077.6
1438,802,91,2,986.0,10,1972.0,197.2,1774.8
1439,802,47,2,7097.0,15,14194.0,2129.1,12064.9
1440,803,46,2,6027.0,0,12054.0,0.0,12054.0
1441,803,51,3,3978.0,0,11934.0,0.0,11934.0
1442,804,10,2,11404.0,20,22808.0,4561.6,18246.4
1443,805,69,2,2652.0,0,5304.0,0.0,5304.0
1444,806,26,3,1015.0,20,3045.0,609.0,2436.0
1445,806,37,1,2567.0,20,2567.0,513.4,2053.6
1446,807,25,2,3012.0,0,6024.0,0.0,6024.0
1447,808,7,3,10982.0,20,32946.0,6589.2,26356.8
1448,808,70,3,7332.0,20,21996.0,4399.2,17596.8
1449,808,88,2,7798.0,15,15596.0,2339.4,13256.6
1450,809,21,2,8617.0,5,17234.0,861.7,16372.3
1451,809,25,3,3012.0,5,9036.0,451.8,8584.2
1452,809,63,4,2296.0,0,9184.0,0.0,9184.0
1453,810,38,4,1154.0,20,4616.0,923.2,3692.8
1454,811,29,4,7655.0,0,30620.0,0.0,30620.0
1455,811,34,2,7864.0,10,15728.0,1572.8,14155.2
1456,812,84,1,6072.0,15,6072.0,910.8,5161.2
1457,813,30,3,9049.0,15,27147.0,4072.05,23074.95
1458,814,82,4,9833.0,15,39332.0,5899.8,33432.2
1459,814,10,1,11404.0,0,11404.0,0.0,11404.0
1460,814,36,4,2955.0,15,11820.0,1773.0,10047.0
1461,815,18,4,29993.0,0,119972.0,0.0,119972.0
1462,815,21,2,8617.0,15,17234.0,2585.1,14648.9
1463,815,44,2,7467.0,10,14934.0,1493.4,13440.6
1464,816,77,1,1013.0,5,1013.0,50.65,962.35
1465,817,72,4,9649.0,15,38596.0,5789.4,32806.6
1466,818,1,1,53878.0,0,53878.0,0.0,53878.0
1467,818,75,4,1408.0,20,5632.0,1126.4,4505.6
1468,818,53,3,5793.0,0,17379.0,0.0,17379.0
1469,819,53,2,5793.0,0,11586.0,0.0,11586.0
1470,819,33,2,9645.0,0,19290.0,0.0,19290.0
1471,820,17,1,64036.0,0,64036.0,0.0,64036.0
1472,820,34,3,7864.0,10,23592.0,2359.2,21232.8
1473,820,45,1,3937.0,15,3937.0,590.55,3346.45
1474,821,53,1,5793.0,0,5793.0,0.0,5793.0
1475,822,72,4,9649.0,15,38596.0,5789.4,32806.6
1476,823,85,4,3168.0,15,12672.0,1900.8,10771.2
1477,823,75,4,1408.0,5,5632.0,281.6,5350.4
1478,823,96,2,6148.0,20,12296.0,2459.2,9836.8
1479,824,60,3,2749.0,20,8247.0,1649.4,6597.6
1480,824,44,3,7467.0,0,22401.0,0.0,22401.0
1481,825,16,4,28374.0,0,113496.0,0.0,113496.0
1482,826,16,1,28374.0,0,28374.0,0.0,28374.0
1483,826,33,1,9645.0,5,9645.0,482.25,9162.75
1484,827,68,2,8743.0,10,17486.0,1748.6,15737.4
1485,827,56,1,2573.0,15,2573.0,385.95,2187.05
1486,827,3,3,8939.0,0,26817.0,0.0,26817.0
1487,827,79,4,566.0,0,2264.0,0.0,2264.0
1488,828,91,2,986.0,0,1972.0,0.0,1972.0
1489,829,56,1,2573.0,0,2573.0,0.0,2573.0
1490,829,37,2,2567.0,20,5134.0,1026.8,4107.2
1491,829,41,2,4970.0,20,9940.0,1988.0,7952.0
1492,830,53,3,5793.0,20,17379.0,3475.8,13903.2
1493,830,26,1,1015.0,0,1015.0,0.0,1015.0
1494,830,51,3,3978.0,0,11934.0,0.0,11934.0
1495,831,77,2,1013.0,0,2026.0,0.0,2026.0
1496,832,41,2,4970.0,0,9940.0,0.0,9940.0
1497,832,60,4,2749.0,10,10996.0,1099.6,9896.4
1498,833,48,4,6795.0,0,27180.0,0.0,27180.0
1499,834,12,1,17050.0,0,17050.0,0.0,17050.0
1500,834,34,4,7864.0,0,31456.0,0.0,31456.0
1501,835,83,2,2485.0,0,4970.0,0.0,4970.0
1502,835,55,2,5000.0,0,10000.0,0.0,10000.0
1503,836,40,4,8752.0,10,35008.0,3500.8,31507.2
1504,837,32,2,3478.0,0,6956.0,0.0,6956.0
1505,838,32,1,3478.0,0,3478.0,0.0,3478.0
1506,839,25,4,3012.0,0,12048.0,0.0,12048.0
1507,840,19,2,20608.0,0,41216.0,0.0,41216.0
1508,841,82,1,9833.0,10,9833.0,983.3,8849.7
1509,842,3,3,8939.0,20,26817.0,5363.4,21453.6
1510,843,17,4,64036.0,0,256144.0,0.0,256144.0
1511,843,10,2,11404.0,15,22808.0,3421.2,19386.8
1512,844,16,2,28374.0,0,56748.0,0.0,56748.0
1513,844,83,3,2485.0,15,7455.0,1118.25,6336.75
1514,845,46,4,6027.0,5,24108.0,1205.4,22902.6
1515,846,11,1,49672.0,20,49672.0,9934.4,39737.6
1516,847,28,3,7577.0,15,22731.0,3409.65,19321.35
1517,848,40,3,8752.0,0,26256.0,0.0,26256.0
1518,849,62,3,4193.0,0,12579.0,0.0,12579.0
1519,850,72,4,9649.0,20,38596.0,7719.2,30876.8
1520,850,12,2,17050.0,5,34100.0,1705.0,32395.0
1521,851,20,3,39070.0,0,117210.0,0.0,117210.0
1522,851,16,2,28374.0,15,56748.0,8512.2,48235.8
1523,851,48,3,6795.0,10,20385.0,2038.5,18346.5
1524,852,90,2,1017.0,20,2034.0,406.8,1627.2
1525,853,75,3,1408.0,20,4224.0,844.8,3379.2
1526,853,15,4,40783.0,0,163132.0,0.0,163132.0
1527,853,47,1,7097.0,0,7097.0,0.0,7097.0
1528,854,71,3,6080.0,0,18240.0,0.0,18240.0
1529,854,76,4,6697.0,0,26788.0,0.0,26788.0
1530,855,51,2,3978.0,10,7956.0,795.6,7160.4
1531,855,90,1,1017.0,0,1017.0,0.0,1017.0
1532,856,10,4,11404.0,5,45616.0,2280.8,43335.2
1533,857,49,3,4162.0,10,12486.0,1248.6,11237.4
1534,857,53,3,5793.0,0,17379.0,0.0,17379.0
1535,858,23,1,6472.0,5,6472.0,323.6,6148.4
1536,859,99,2,7459.0,0,14918.0,0.0,14918.0
1537,859,89,2,5107.0,10,10214.0,1021.4,9192.6
1538,859,58,1,1598.0,10,1598.0,159.8,1438.2
1539,860,63,2,2296.0,10,4592.0,459.2,4132.8
1540,861,87,4,2509.0,5,10036.0,501.8,9534.2
1541,862,13,1,55796.0,10,55796.0,5579.6,50216.4
1542,863,45,1,3937.0,10,3937.0,393.7,3543.3
1543,863,67,4,9082.0,15,36328.0,5449.2,30878.8
1544,864,87,2,2509.0,0,5018.0,0.0,5018.0
1545,865,95,3,3431.0,15,10293.0,1543.95,8749.05
1546,866,35,1,6556.0,5,6556.0,327.8,6228.2
1547,866,71,3,6080.0,5,18240.0,912.0,17328.0
1548,867,60,2,2749.0,20,5498.0,1099.6,4398.4
1549,867,69,1,2652.0,0,2652.0,0.0,2652.0
1550,867,89,3,5107.0,0,15321.0,0.0,15321.0
1551,867,72,2,9649.0,0,19298.0,0.0,19298.0
1552,868,39,3,6381.0,10,19143.0,1914.3,17228.7
1553,869,46,4,6027.0,5,24108.0,1205.4,22902.6
1554,869,64,4,4206.0,5,16824.0,841.2,15982.8
1555,869,78,1,6416.0,5,6416.0,320.8,6095.2
1556,869,9,4,51674.0,15,206696.0,31004.4,175691.6
1557,870,49,3,4162.0,5,12486.0,624.3,11861.7
1558,870,53,3,5793.0,10,17379.0,1737.9,15641.1
1559,871,60,2,2749.0,5,5498.0,274.9,5223.1
1560,871,1,4,53878.0,0,215512.0,0.0,215512.0
1561,871,38,2,1154.0,5,2308.0,115.4,2192.6
1562,872,92,1,5380.0,0,5380.0,0.0,5380.0
1563,873,91,1,986.0,0,986.0,0.0,986.0
1564,874,23,1,6472.0,0,6472.0,0.0,6472.0
1565,874,3,2,8939.0,0,17878.0,0.0,17878.0
1566,875,7,4,10982.0,15,43928.0,6589.2,37338.8
1567,875,48,2,6795.0,0,13590.0,0.0,13590.0
1568,875,5,4,37543.0,10,150172.0,15017.2,135154.8
1569,876,15,1,40783.0,10,40783.0,4078.3,36704.7
1570,877,12,1,17050.0,15,17050.0,2557.5,14492.5
1571,878,94,1,4450.0,20,4450.0,890.0,3560.0
1572,879,58,4,1598.0,0,6392.0,0.0,6392.0
1573,879,28,2,7577.0,15,15154.0,2273.1,12880.9
1574,880,58,1,1598.0,5,1598.0,79.9,1518.1
1575,881,30,4,9049.0,0,36196.0,0.0,36196.0
1576,881,99,2,7459.0,15,14918.0,2237.7,12680.3
1577,882,45,4,3937.0,0,15748.0,0.0,15748.0
1578,883,58,4,1598.0,20,6392.0,1278.4,5113.6
1579,884,37,1,2567.0,0,2567.0,0.0,2567.0
1580,885,2,3,7163.0,5,21489.0,1074.45,20414.55
1581,885,60,3,2749.0,10,8247.0,824.7,7422.3
1582,885,66,3,2116.0,0,6348.0,0.0,6348.0
1583,886,66,2,2116.0,0,4232.0,0.0,4232.0
1584,886,71,2,6080.0,0,12160.0,0.0,12160.0
1585,886,80,1,1406.0,15,1406.0,210.9,1195.1
1586,887,54,3,2554.0,15,7662.0,1149.3,6512.7
1587,888,23,3,6472.0,10,19416.0,1941.6,17474.4
1588,888,4,4,12687.0,20,50748.0,10149.6,40598.4
1589,888,59,4,4493.0,15,17972.0,2695.8,15276.2
1590,889,39,1,6381.0,0,6381.0,0.0,6381.0
1591,890,22,1,5817.0,5,5817.0,290.85,5526.15
1592,891,59,2,4493.0,15,8986.0,1347.9,7638.1
1593,892,5,4,37543.0,5,150172.0,7508.6,142663.4
1594,893,22,4,5817.0,10,23268.0,2326.8,20941.2
1595,893,9,2,51674.0,0,103348.0,0.0,103348.0
1596,893,89,3,5107.0,15,15321.0,2298.15,13022.85
1597,894,73,2,3368.0,0,6736.0,0.0,6736.0
1598,895,70,4,7332.0,0,29328.0,0.0,29328.0
1599,895,36,1,2955.0,0,2955.0,0.0,2955.0
1600,896,48,4,6795.0,10,27180.0,2718.0,24462.0
1601,896,76,4,6697.0,0,26788.0,0.0,26788.0
1602,896,49,3,4162.0,5,12486.0,624.3,11861.7
1603,896,3,1,8939.0,0,8939.0,0.0,8939.0
1604,897,25,1,3012.0,10,3012.0,301.2,2710.8
1605,897,22,4,5817.0,20,23268.0,4653.6,18614.4
1606,898,20,3,39070.0,0,117210.0,0.0,117210.0
1607,899,74,3,8876.0,15,26628.0,3994.2,22633.8
1608,900,43,1,7661.0,20,7661.0,1532.2,6128.8
1609,901,61,3,2121.0,15,6363.0,954.45,5408.55
1610,901,99,1,7459.0,5,7459.0,372.95,7086.05
1611,902,37,1,2567.0,5,2567.0,128.35,2438.65
1612,903,25,1,3012.0,5,3012.0,150.6,2861.4
1613,903,97,1,5738.0,15,5738.0,860.7,4877.3
1614,904,63,4,2296.0,10,9184.0,918.4,8265.6
1615,905,38,4,1154.0,20,4616.0,923.2,3692.8
1616,905,4,2,12687.0,20,25374.0,5074.8,20299.2
1617,906,96,4,6148.0,15,24592.0,3688.8,20903.2
1618,907,7,1,10982.0,10,10982.0,1098.2,9883.8
1619,908,78,3,6416.0,0,19248.0,0.0,19248.0
1620,909,27,4,6268.0,0,25072.0,0.0,25072.0
1621,910,76,4,6697.0,5,26788.0,1339.4,25448.6
